"waveband","wavenumber","q05","q95","mean","sd"
"w1058",1058,0.80998085,1.5770015,1.17901487204201,0.238755424683909
"w1056",1056,0.82343985,1.5722878297837,1.18320419348804,0.234004311429173
"w1054",1054,0.83476265,1.5686115,1.18713474513569,0.229865866326572
"w1052",1052,0.84484925,1.565099643121,1.19117667842256,0.226299092129582
"w1051",1051,0.85391955,1.563073,1.19503929234843,0.223270189391845
"w1049",1049,0.86228285,1.561693,1.19969578858676,0.220692279576014
"w1047",1047,0.87098565,1.56156,1.20477939763546,0.218468880861719
"w1045",1045,0.87902495,1.562353,1.21030375253328,0.21646400143362
"w1043",1043,0.88728395,1.5637178181465,1.21610116327375,0.214685116959952
"w1041",1041,0.894803,1.5658775,1.22213848425945,0.213147693202147
"w1039",1039,0.90234485,1.568716,1.22851600128913,0.211763614274942
"w1037",1037,0.9100377,1.5722615,1.23553494166942,0.210439035856079
"w1035",1035,0.91875635,1.5775545,1.24355086253451,0.209180865043935
"w1033",1033,0.92845425,1.5842,1.25260939827476,0.208041476448656
"w1031",1031,0.9382111,1.59194095148205,1.26286519091519,0.207110702486867
"w1029",1029,0.948488,1.60237,1.27422197532471,0.206497238785288
"w1027",1027,0.9583865,1.61345,1.28602717554473,0.20624490852798
"w1025",1025,0.96758395,1.62539,1.29759930863709,0.206419318583172
"w1024",1024,0.9755228,1.63578020625128,1.30694392968244,0.206498224598668
"w1022",1022,0.98179985,1.64473,1.31505228427117,0.206963546762172
"w1020",1020,0.9865138,1.6502714276123,1.32036566041026,0.207036410534304
"w1018",1018,0.98966975,1.65174,1.32293977170751,0.206483266124237
"w1016",1016,0.9922994,1.6495315,1.32318849703235,0.205267019002942
"w1014",1014,0.993935,1.6446215,1.32190444533838,0.20356054041057
"w1012",1012,0.9956027,1.6384715,1.32000861447389,0.201591285145001
"w1010",1010,0.9979007,1.6328945,1.31845217633585,0.199615520962693
"w1008",1008,1.00082926849391,1.6285115,1.31804989351851,0.197749891383709
"w1006",1006,1.0047785,1.6261115,1.31934284998686,0.196048737165534
"w1004",1004,1.00962,1.6259,1.32232544908876,0.194506519669361
"w1002",1002,1.0152585,1.6271415,1.32664320175134,0.193112794327788
"w1000",1000,1.0210985,1.6293315,1.33160822354193,0.191895325728968
"w998",998,1.0267785,1.6321315,1.33681457918925,0.190892825144041
"w997",997,1.03176,1.63537421169573,1.34147199557641,0.189978188852209
"w995",995,1.036667,1.63865,1.34638209116811,0.18940132222129
"w993",993,1.03978,1.64181,1.35085979350355,0.189004399163714
"w991",991,1.0428285,1.64494,1.35485285673869,0.188768110393512
"w989",989,1.0447885,1.64729,1.35827238072744,0.188655917388477
"w987",987,1.04674,1.64937,1.3611804418927,0.188660485234377
"w985",985,1.04771,1.65102433071476,1.36370265871792,0.188804045277915
"w983",983,1.04813,1.653,1.36594882049653,0.189115628673002
"w981",981,1.0483255,1.65535,1.36809816891323,0.189629986484183
"w979",979,1.0482185,1.65797913528904,1.37029382268512,0.190376340411242
"w977",977,1.047704,1.66161476271588,1.37264335402418,0.191395188092491
"w975",975,1.047207,1.66611110728068,1.37526941839654,0.1926976210912
"w973",973,1.0465385,1.6716015,1.37820341025777,0.194261343388893
"w971",971,1.04602,1.67816,1.38140986223018,0.196052932351023
"w970",970,1.04585971173608,1.6848024035591,1.38457086020181,0.197851614700343
"w968",968,1.0454285,1.6929045,1.38830860788269,0.200095545501319
"w966",966,1.04548,1.70168,1.39226971891607,0.202525097723662
"w964",964,1.0455485,1.71142,1.3965732964087,0.205160077181219
"w962",962,1.0457185,1.721263,1.4012376516823,0.207946581110982
"w960",960,1.04669,1.7323,1.40634702854236,0.21085913132608
"w958",958,1.04759,1.74414655220122,1.41196556200814,0.213891539146448
"w956",956,1.04941,1.75664453584279,1.41793143784949,0.217009007641108
"w954",954,1.0510785,1.76918370578653,1.42420443481992,0.220219831423358
"w952",952,1.052947,1.78206152644459,1.43081490822456,0.22340273216507
"w950",950,1.05577,1.7943815,1.43767335906344,0.226297812280355
"w948",948,1.05908229487831,1.806013,1.4446868661158,0.228772713663609
"w946",946,1.0629185,1.81598140968809,1.45138704748511,0.23069473314734
"w944",944,1.0666885,1.8233315,1.45729346809532,0.231978083638177
"w943",943,1.07001912825549,1.82822881245732,1.46179568229685,0.232529113405557
"w941",941,1.07288,1.8316915,1.46589175127993,0.232770869570131
"w939",939,1.07532,1.8334515,1.46910332226742,0.232770295624192
"w937",937,1.077507,1.83553807030455,1.47177703558225,0.232725095280429
"w935",935,1.07913,1.83729,1.47427074323632,0.232708122657399
"w933",933,1.0810785,1.8392415,1.47680801446213,0.232711241167527
"w931",931,1.08382629016305,1.841333,1.4795547125294,0.232659466556262
"w929",929,1.08693,1.8432,1.48243612604707,0.232404854203803
"w927",927,1.090867,1.84435,1.48526617453264,0.231740806195858
"w925",925,1.0956055,1.84398,1.48772263587327,0.230430210859194
"w923",923,1.1010885,1.8409045,1.48937165485002,0.228296765804534
"w921",921,1.10687,1.83517,1.48984573518424,0.22524045405731
"w919",919,1.11279592635792,1.82664,1.48877663555076,0.22131288060141
"w917",917,1.1186285,1.8152715,1.48594090118281,0.216800726512498
"w916",916,1.12282,1.80274069404984,1.48173100708584,0.212544401670183
"w914",914,1.1251,1.78906194947788,1.47546638770086,0.208212683047931
"w912",912,1.124374,1.77528,1.46797313130305,0.204784374588994
"w910",910,1.1204785,1.763123,1.45988114312491,0.202484655267528
"w908",908,1.1138885,1.75284017396587,1.45174002916998,0.201207631229012
"w906",906,1.1059685,1.74409,1.44409631060027,0.200698498402956
"w904",904,1.0976755,1.7367215,1.43704903021847,0.200691338673246
"w902",902,1.08948977874261,1.7304815,1.43067573234171,0.200915528530455
"w900",900,1.08217,1.72556,1.42510356267347,0.201268631035844
"w898",898,1.07546572416271,1.72163,1.42022577928088,0.201734119395775
"w896",896,1.06978716457449,1.71837,1.41611878985247,0.202281396081777
"w894",894,1.06465,1.71565299808378,1.41284800525867,0.202899587533234
"w892",892,1.06053,1.7142415,1.41034282719485,0.203598945714435
"w890",890,1.0574285,1.71378153096922,1.40869800094416,0.20436566863061
"w889",889,1.0551660240042,1.71421,1.40799729071356,0.205081557604104
"w887",887,1.053837,1.7158315,1.40820461674759,0.205810829065034
"w885",885,1.053654,1.71832,1.40947891087387,0.20641704593115
"w883",883,1.0543685,1.7217645,1.41158584022556,0.206880298265005
"w881",881,1.05610957762647,1.7251015,1.41406574483269,0.207155383770772
"w879",879,1.0578,1.7280445,1.41624983209127,0.207178345677596
"w877",877,1.05953,1.7297545,1.41750186415361,0.206962056823037
"w875",875,1.06092728444427,1.7302215,1.41744761709082,0.206581979090476
"w873",873,1.0617685,1.7296715,1.41626028318386,0.206197020035397
"w871",871,1.06202,1.729133,1.41443611893065,0.205974395051362
"w869",869,1.0622255,1.7294215,1.41266984730866,0.206024056231187
"w867",867,1.06234,1.730019,1.41151718772297,0.206280494174852
"w865",865,1.06287,1.73115,1.41111292152076,0.206612977270505
"w863",863,1.06371716488697,1.7329915,1.41144881032472,0.206943167574064
"w862",862,1.06528,1.735133,1.41247430853374,0.207181496017698
"w860",860,1.06769119703549,1.738103,1.41422054616084,0.207355724355745
"w858",858,1.07128,1.7416215,1.41688081589882,0.207404144538799
"w856",856,1.07618,1.74615000927743,1.42057725753206,0.207295796670477
"w854",854,1.08257,1.75114126318301,1.42537331444198,0.207038491183067
"w852",852,1.090507,1.756963,1.43120007722287,0.20668654860389
"w850",850,1.09918,1.76319,1.43808789978814,0.206275728280417
"w848",848,1.10849,1.77027,1.44586992421736,0.205853149633704
"w846",846,1.118774,1.77785,1.45421368088129,0.205450396232833
"w844",844,1.1293285,1.78618223133374,1.46344920761711,0.204993008243491
"w842",842,1.14136,1.7950015,1.47380980282083,0.204352766028905
"w840",840,1.1546185,1.804396,1.4850424341187,0.203529232482239
"w838",838,1.1692040620776,1.81423,1.49721163387722,0.202554253566585
"w836",836,1.18524788472279,1.8249115,1.51007615455953,0.201418043843416
"w835",835,1.2007485,1.83539284328519,1.52204699053517,0.199996610316893
"w833",833,1.2187097999276,1.846373,1.5358837198702,0.198561553293192
"w831",831,1.23702,1.85810133380312,1.55041888133125,0.197069905656744
"w829",829,1.25647778808516,1.87053,1.56561838246029,0.195479334708317
"w827",827,1.27769,1.88367,1.5819066496652,0.193843645466856
"w825",825,1.29884,1.897733,1.59946132599774,0.192532009455611
"w823",823,1.318067,1.91335,1.61799990641134,0.191669415784035
"w821",821,1.3363255628123,1.93026,1.63784588804334,0.191459841775136
"w819",819,1.3539655,1.94846,1.65855510532656,0.192062256799445
"w817",817,1.37126986967139,1.968553,1.67979213637119,0.193547831001851
"w815",815,1.38752,1.98953,1.6997734224259,0.195534383695162
"w813",813,1.4007,2.00418109026735,1.71385778162245,0.196370249419775
"w811",811,1.40708,2.0016115,1.71431133218572,0.193875684677238
"w809",809,1.39813,1.98608059440105,1.69503325790818,0.191628113054041
"w808",808,1.357,1.9687315,1.66407450831668,0.197121006664569
"w806",806,1.29121,1.95369,1.62734760506542,0.209000459868044
"w804",804,1.23361,1.9421115,1.59693788390978,0.220787174362579
"w802",802,1.1960085,1.93482,1.57676738829591,0.228562665789612
"w800",800,1.17685,1.9302615,1.56604429903274,0.232104310009776
"w798",798,1.1743985,1.9287815,1.56372226248215,0.232188613029601
"w796",796,1.1854685,1.93033868851708,1.56907087771348,0.229527028777769
"w794",794,1.20476,1.93420024962203,1.5799353399585,0.2252629810867
"w792",792,1.2225285,1.9386145,1.59061612135005,0.221594890487087
"w790",790,1.22605,1.9404,1.5940824448539,0.22104216731207
"w788",788,1.209394,1.9377415,1.58668016840929,0.224802542335985
"w786",786,1.1775,1.93122581972756,1.57068208394213,0.231611700878967
"w784",784,1.1425385,1.9239215,1.55226005634304,0.238730214925426
"w782",782,1.1158785,1.917156,1.53626652393876,0.244014750758357
"w781",781,1.1016185,1.91247,1.52664811318194,0.246672662669248
"w779",779,1.09967,1.91115,1.52316536285161,0.246789975541479
"w777",777,1.10957354468356,1.91438197057096,1.52720949411008,0.244988647239549
"w775",775,1.1253085,1.920853,1.53665663086023,0.242335208193738
"w773",773,1.1421785,1.929146,1.54784714953341,0.240102230135724
"w771",771,1.15438,1.93775606794871,1.55779817979552,0.239156138953052
"w769",769,1.16133,1.94639106403515,1.56538200860425,0.239588454486601
"w767",767,1.1634,1.9542115,1.57114028841703,0.24109118414386
"w765",765,1.16259383547392,1.961343,1.57574058368519,0.243261428996615
"w763",763,1.1600285,1.9681115,1.57968863981508,0.245725993135616
"w761",761,1.156657,1.97461312530848,1.58344957081872,0.24824348505872
"w759",759,1.1532455,1.98056,1.58717436013539,0.250536630322324
"w757",757,1.150504,1.98524,1.59076562590216,0.252410623578227
"w755",755,1.14922,1.98907,1.59411564000672,0.253837601967111
"w754",754,1.1481955,1.9909215,1.59665350306497,0.254661708752669
"w752",752,1.1477185,1.9919715,1.59889277685656,0.25524129840622
"w750",750,1.147077,1.99231748612084,1.60046114732518,0.255515788546718
"w748",748,1.14689196923641,1.99190533737091,1.60142545801227,0.255562247212516
"w746",746,1.14708,1.99109,1.60199615534906,0.255463753428027
"w744",744,1.147357,1.99037,1.60247231132085,0.255328588857644
"w742",742,1.14813,1.9902915,1.60308319491922,0.255252753405557
"w740",740,1.1489085,1.9909,1.60393332691434,0.255322918132023
"w738",738,1.149547,1.99262,1.60499385498872,0.255593036944573
"w736",736,1.1506255,1.9948816470216,1.60626129927121,0.256066623850848
"w734",734,1.1522885,1.9979615,1.60791046254696,0.25671244496771
"w732",732,1.1544085,2.00226034642246,1.61018085715634,0.257474263733585
"w730",730,1.15702,2.00779,1.61315856651985,0.258314959957333
"w728",728,1.160587,2.0144815,1.6169546524548,0.259264603810904
"w727",727,1.16463994712901,2.0215915,1.62109658846866,0.260056986347455
"w725",725,1.16940701995502,2.030023,1.62650792116633,0.261028681635588
"w723",723,1.1760296627398,2.039903,1.63289234340879,0.261928538205026
"w721",721,1.18416956811356,2.0502215,1.64057262435592,0.262706226549087
"w719",719,1.195054,2.06207,1.64993097590945,0.263272457786005
"w717",717,1.207217,2.07467358977328,1.66090566210912,0.263556646498627
"w715",715,1.2217085,2.08707002154216,1.67280977502003,0.263266199610497
"w713",713,1.23859946711907,2.09916871357772,1.68522579681793,0.262203010462795
"w711",711,1.257757,2.1101515,1.69846833514366,0.260298382900361
"w709",709,1.280757,2.11957,1.71244903032368,0.257245692988704
"w707",707,1.30723,2.1271115,1.72734622221264,0.252628003706557
"w705",705,1.33724,2.13208,1.74289679190126,0.246160819004431
"w703",703,1.370877,2.13412,1.75849199258992,0.238044729675034
"w701",701,1.40493983772143,2.13369,1.77273900095252,0.229171304009322
"w700",700,1.42846946909306,2.12986061726526,1.78019744399749,0.221906438412454
"w698",698,1.42981,2.11789050754282,1.77512213514629,0.218131986242985
"w696",696,1.40621,2.099143,1.75582338542081,0.219088457313509
"w694",694,1.37181,2.080466,1.73260563362237,0.222835318593227
"w692",692,1.3433085,2.0660545,1.71499043551443,0.226642319756342
"w690",690,1.32125,2.05653614245633,1.70362334773946,0.229745742428329
"w688",688,1.3027825,2.0503136108993,1.69589455299539,0.232604792621557
"w686",686,1.28752,2.045593,1.6902096821968,0.235337683083491
"w684",684,1.27434,2.04225,1.6858430795661,0.237818089279359
"w682",682,1.26337193718053,2.03985,1.68246156860131,0.240039848004991
"w680",680,1.25454,2.03784,1.67993963475404,0.241985921045373
"w678",678,1.2474725,2.03670170821173,1.6782605355639,0.243633436989253
"w676",676,1.2422285,2.03585218156084,1.67745533107108,0.244920152546359
"w674",674,1.23853863282292,2.0356615,1.67744697740203,0.245855411278722
"w673",673,1.2365985,2.0357515,1.67783094436174,0.246367296300713
"w671",671,1.23632,2.03589056158353,1.67821930359747,0.246501440307844
"w669",669,1.23553,2.0355245,1.67813789113949,0.246594568383533
"w667",667,1.23396,2.03635667808752,1.67924074332725,0.24739785119086
"w665",665,1.233777,2.03868,1.68181675047828,0.248009647865099
"w663",663,1.2354,2.04051,1.68365754296645,0.248120175858269
"w661",661,1.236897,2.0408815,1.68421696828101,0.247977065947798
"w659",659,1.2383985,2.04027,1.68389348685951,0.247547759041558
"w657",657,1.2408155,2.0392115,1.68294593983868,0.246729576573091
"w655",655,1.2439685,2.03716004682433,1.68137893060775,0.245551707461386
"w653",653,1.2474585,2.034333,1.67936562592657,0.244042054586323
"w651",651,1.2509885,2.03064,1.67713193728706,0.242161233968053
"w649",649,1.2554485,2.02645130108091,1.67516488301755,0.239962624423335
"w647",647,1.260257,2.022483,1.67394017217176,0.237669912436894
"w646",646,1.264427,2.019233,1.67344551175479,0.235640675233451
"w644",644,1.2682685,2.01572,1.67323118031424,0.233571533907706
"w642",642,1.27166,2.012273,1.67313185460186,0.231730996813903
"w640",640,1.2747285,2.008823,1.6731151160488,0.230067782197319
"w638",638,1.277417,2.00562,1.6730945380925,0.228488062265182
"w636",636,1.2803385,2.00242137762137,1.67292733875851,0.226923616477343
"w634",634,1.28339,1.99882135818389,1.67249623421474,0.225272233778503
"w632",632,1.28657,1.99496654453447,1.67173119194049,0.223517789031385
"w630",630,1.2898985,1.9910715,1.67040404980479,0.221598973588232
"w628",628,1.2931985,1.98569447388051,1.66810220443289,0.219430966805096
"w626",626,1.296117,1.97919,1.66461045315549,0.217002924561968
"w624",624,1.2992985,1.97128,1.65990145824131,0.214283241967337
"w622",622,1.3016585,1.96241605264153,1.65415369528771,0.211320749782561
"w620",620,1.3031685,1.95252,1.64744181515128,0.208287855004155
"w619",619,1.3033085,1.9426315,1.6404024354087,0.205799504756765
"w617",617,1.302377,1.93116,1.63148217694948,0.202768738283126
"w615",615,1.300737,1.9192,1.62246816299668,0.199972612618261
"w613",613,1.2974585,1.90761,1.61306362393723,0.19739505849553
"w611",611,1.29283,1.89487,1.60263070247004,0.195176180593172
"w609",609,1.2860185,1.882743,1.59159173725476,0.193523026655704
"w607",607,1.2775685,1.87108,1.58061338210915,0.192333087761118
"w605",605,1.2693385,1.85988063696986,1.5705187442091,0.191441600985021
"w603",603,1.2618485,1.84990141843055,1.56162411712042,0.190718157953743
"w601",601,1.37212555560933,1.8553308765037,1.63585447181364,0.179285372663356
